Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	Expt.Time	ORF	Gene
7	4	1162.5	691.5	137	0.00957854592475	0.2589410486	0.00305509843142	3.983067173e-05	4.22625926635e-05	3.17260899961e-05	0.0	0.0	79.1920847492	101.056965821	107.348590845	78.4377706384	100.284746473	106.60266797	79.0	101.0	107.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YJL023C	PET130
8	4	1299.5	691.5	137	0.00918443337895	0.2322343564	0.00216750689415	3.96614816198e-05	1.49330886382e-05	3.96614816198e-05	6265.03388296	0.00015527146628	78.5979496323	100.431022955	106.615778917	78.6282863692	100.377915599	106.376028044	79.0	100.0	106.0	79.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YDR034C	LYS14
9	4	1439.5	688.5	137	0.0103164250617	0.262149992236	0.00332282934748	4.69356003857e-05	4.4116814658e-05	3.96614816198e-05	3978.04169761	0.000207028621707	79.6234945706	101.32142152	106.816781836	78.7314113356	100.533880471	106.060606061	79.0	101.0	107.0	79.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YMR169c	ALD3
10	4	1567.5	701.5	137	0.00914068562481	0.233269499508	0.00275983168901	4.31678938546e-05	4.53614177264e-05	3.15568998859e-05	0.0	0.0	79.568005325	101.060350566	106.418238296	78.5151883354	100.198258404	105.769677332	79.0	101.0	106.0	79.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YIR039C	YPS6
11	4	1708.5	686.5	137	0.008109766877	0.659541431603	0.00569646257912	3.15568998859e-05	3.21162436872e-05	2.75430933159e-05	17792.5845265	0.00015527146628	78.4925841639	100.306599702	105.975359021	78.2347217999	99.8189419276	105.698692612	79.0	100.0	106.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR368W	RAD17
12	4	1841.5	697.5	137	0.00821389724205	0.24796853165	0.00265397291534	3.96614816198e-05	4.77082371026e-05	2.79582661348e-05	6689.49795704	0.00015527146628	78.8595282822	100.902525569	106.565435191	77.9413626979	100.062491397	105.895870613	79.0	101.0	106.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YNL125C	ESBP6
13	4	1983.5	691.5	137	0.00798264105069	0.572382381864	0.0051180687127	3.15568998859e-05	3.01811559807e-05	2.44519712302e-05	0.0	0.0	78.2978569491	100.471109504	106.320553395	77.6295085936	99.9357298475	105.813483418	78.0	100.0	106.0	77.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YDR217C	RAD9
14	4	2120.5	691.5	137	0.00735606987195	0.262357020858	0.00261445206193	3.17260899961e-05	4.5636691442e-05	2.44519712302e-05	0.0	0.0	78.7977904912	100.645886763	106.398895246	77.7010244176	99.7909065394	105.765787258	79.0	100.0	106.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YNL011C	YNL011C
15	4	2257.5	691.5	137	0.00668367387399	0.0407328813208	0.000384022764573	3.17260899961e-05	4.54474217491e-05	2.44519712302e-05	0.0	0.0	78.2808132147	100.650571792	106.528589581	77.7260710046	99.8306895435	105.806355886	78.0	100.0	106.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YLR233C	EST1
16	4	2394.5	691.5	137	0.00715329040453	0.240929558511	0.00232486845621	3.17260899961e-05	4.50221099052e-05	2.44519712302e-05	228.501778163	0.000828114486828	78.6878625134	100.584103115	106.29924812	77.7614891586	99.7621710078	105.605072958	79.0	100.0	106.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YMR206W	YMR206W
17	4	2532.5	693.5	137	0.00716913789295	0.00129392888567	2.09563172207e-05	6.24834909957e-05	4.32470716958e-05	2.44519712302e-05	0.0	0.0	80.72	102.28	106.88	78.0603233831	99.8373756219	106.215640547	81.0	102.0	107.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YDR034C	LYS14
18	4	2668.5	691.5	137	0.00716505804591	0.283215154495	0.00289569275579	3.22181727437e-05	5.69032461776e-05	2.428278112e-05	68763.1800018	5.17571554267e-05	78.7658991228	100.618238304	107.204495614	77.4471080944	99.5863239223	106.429850531	79.0	100.0	107.0	77.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YDL012C	YDL012C
19	4	2805.5	691.5	137	0.00542300909613	0.249003674758	0.00202968370485	2.77891933548e-05	4.00984398783e-05	1.36714402295e-05	0.0	0.0	77.9806692995	100.127416338	107.154022033	76.9737422467	99.1844245348	106.524603722	78.0	100.0	107.0	77.0	99.0	107.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YNR059W	MNT4
20	4	2942.5	691.5	137	0.00304074135217	0.304021530977	0.00166486066958	1.33331773393e-05	4.20840540676e-05	9.07327073036e-06	0.0	0.0	77.3297582567	99.3551242765	106.854102826	76.2697255894	98.500111549	106.209712203	77.0	99.0	107.0	76.0	98.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR047C	STD1
21	4	3076.5	686.5	137	-0.00206435246202	0.166243983231	0.000394833289192	1.46077174409e-06	5.77540293665e-05	-1.39179287557e-05	0.0	0.0	77.1086550436	98.2605853051	106.133250311	75.4763796635	96.9660438264	105.169967099	77.0	98.0	106.0	75.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YBR149W	ARA1
22	4	3216.5	691.5	137	-0.0116097624723	0.274416438073	-0.00233370201022	-3.70628307691e-05	5.77665272157e-05	-4.91043091443e-05	0.0	0.0	74.6784232365	95.2663145983	103.589966051	73.6654540267	94.1107782295	102.623011627	75.0	95.0	103.0	74.0	94.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YMR206W	YMR206W
23	4	3350.5	694.5	137	-0.0242198026842	0.524196470162	-0.0122948883471	-9.50713378637e-05	3.74779646516e-05	-9.57326107215e-05	0.0	0.0	71.6781200632	91.1865126382	99.0246840442	71.2173392799	90.7862504079	98.6974872185	72.0	91.0	99.0	71.0	91.0	99.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YGR231C	PHB2
24	4	3483.5	694.5	137	-0.0312740071512	0.1516484654	-0.00455702245463	-0.000124736864269	5.45512654768e-05	-0.000126490011721	0.0	0.0	70.9457337884	89.3156996587	95.8262798635	70.6308950034	88.9301445915	95.4097370508	70.0	89.0	96.0	70.0	89.0	95.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR202W	HIS3
1	5	340.5	828.5	137	-0.0095317342514	0.271155737281	-0.0031319101602	-4.98579208486e-05	5.09096271326e-05	-4.87660462541e-05	0.0	0.0	75.1338041611	94.1120442833	101.525672838	76.4267149553	94.6572929982	101.521871893	75.0	94.0	101.0	75.0	94.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR202W	HIS3
2	5	477.5	833.5	137	-0.0076775133119	0.735365664303	-0.00528904370041	-3.246466127e-05	3.34972778618e-05	-3.42178087223e-05	0.0	0.0	75.677294482	95.4041385135	103.19481982	75.1824760415	94.9188343438	102.891061999	76.0	95.0	103.0	75.0	95.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR368W	RAD17
3	5	624.5	830.5	137	0.000238070090399	0.123440815693	0.000734448681385	1.36714402295e-05	8.4636474578e-05	-2.79913486484e-06	0.0	0.0	78.7547169811	98.9593291405	106.214255765	76.9612068966	97.247697213	105.156235239	78.0	98.0	106.0	77.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YGL217C	YGL217C
4	5	760.5	833.5	137	0.00538398756658	0.414109000569	0.00270829577717	2.44519712302e-05	3.26128657665e-05	1.60859778697e-05	100543.531285	5.17571554267e-05	78.4889388826	99.183352081	107.078115236	77.8417844523	98.7189929329	106.752826855	79.0	99.0	107.0	78.0	99.0	107.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YKL109W	HAP4
5	5	893.5	837.5	137	0.0075228442487	0.0978210237565	0.00115057393132	3.983067173e-05	5.11724135555e-05	2.77891933548e-05	0.0	0.0	79.2962962963	100.857142857	108.022751323	78.0651712466	99.5950318398	107.239974758	79.0	101.0	108.0	78.0	100.0	107.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR202W	HIS3
6	5	1024.5	834.5	137	0.00830231420763	0.181512344082	0.00203766716173	3.983067173e-05	4.81362006516e-05	2.77891933548e-05	306.043484337	0.000621085865121	79.249500998	100.732249786	107.589677787	78.0486277982	99.903503225	107.016377893	79.0	100.0	107.0	78.0	100.0	107.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YMR105C	PGM2
7	5	1164.5	837.5	137	0.00849201015898	0.375808705554	0.00380822236074	3.96614816198e-05	3.69055657298e-05	2.77891933548e-05	0.0	0.0	78.8646191985	100.584767938	106.91447459	78.0365671642	99.956053068	106.441542289	79.0	100.0	107.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YNR059W	MNT4
8	5	1299.5	828.5	137	0.00917510303309	0.351896899746	0.00387148238384	3.983067173e-05	4.76753083248e-05	3.15568998859e-05	435.91200922	0.000724600175974	79.1222238564	100.853066627	106.799676423	78.376297716	100.138236703	106.132406964	79.0	101.0	107.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR382W	FIT2
9	5	1439.5	829.5	137	0.00923165924678	0.34630712696	0.00378256044153	3.983067173e-05	3.7137983866e-05	3.15568998859e-05	0.0	0.0	79.2874009864	100.794948438	106.488566731	78.7238321457	100.060649248	105.961678543	79.0	101.0	106.0	79.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR382W	FIT2
10	5	1576.5	836.5	137	0.00849649410949	0.220226696341	0.00240342057552	3.983067173e-05	3.85296942075e-05	3.15568998859e-05	0.0	0.0	79.3903642773	100.826556992	106.035252644	78.5004646223	100.035444046	105.509757069	79.0	101.0	106.0	79.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOL071W	EMI5
11	5	1715.5	836.5	137	0.00714104525925	0.245898245432	0.00244452565673	3.17260899961e-05	4.34503021432e-05	2.44519712302e-05	0.0	0.0	79.3184592717	100.452115344	105.977267944	78.1954701441	99.5431708991	105.296980096	79.0	100.0	106.0	78.0	100.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YJR154W	YJR154W
12	5	1847.5	828.5	137	0.00569415999109	0.127840173904	0.000728029663173	2.428278112e-05	2.65679579716e-05	2.428278112e-05	0.0	0.0	78.0680161943	99.3663967611	105.348987854	78.0067058335	99.3766542045	105.455225209	78.0	99.0	105.0	78.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YMR224C	MRE11
13	5	1983.5	828.5	137	0.0062875798819	0.239790901092	0.0022490933481	3.15568998859e-05	5.02920576144e-05	2.428278112e-05	404.305521224	0.000621085865121	79.075976689	100.265702569	106.316425642	77.8530092593	99.2818627451	105.492578976	79.0	100.0	106.0	78.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YNL011C	YNL011C
14	5	2129.5	838.5	137	0.00567990050405	0.184255473319	0.00141516588847	2.44519712302e-05	4.23179351876e-05	1.63473894963e-05	22.0919898208	0.0023290719942	78.4126404494	99.9789325843	105.73258427	77.8248207601	99.2676860605	105.450923165	78.0	100.0	105.0	78.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YIR039C	YPS6
15	5	2257.5	828.5	137	0.00535830244393	0.279592153615	0.00199932620755	2.44519712302e-05	3.70425689773e-05	1.63473894963e-05	0.0	0.0	78.3428359867	99.8115512773	105.592928545	77.5839499964	99.1911775271	105.211868669	78.0	100.0	105.0	78.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YBR028C	YBR028C
16	5	2394.5	828.5	137	0.00544711166205	0.242844573262	0.00194646169805	2.44519712302e-05	5.06676945667e-05	1.63473894963e-05	0.0	0.0	78.5950554135	100.000426257	105.892369991	77.4432292023	99.2270831909	105.308428464	78.0	100.0	106.0	77.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR202W	HIS3
17	5	2526.5	826.5	137	0.00524531889005	0.286734641064	0.00215674436562	2.44519712302e-05	4.36260929621e-05	1.36714402295e-05	0.0	0.0	78.2303249097	99.9018050542	106.252888087	77.1708148901	99.1744430738	105.638052391	78.0	100.0	106.0	77.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR202W	HIS3
18	5	2661.5	831.5	137	0.00458008723447	0.221313596605	0.00167476208018	2.44519712302e-05	6.46571763522e-05	1.2579565635e-05	238.816892209	0.000776357331401	77.9298409729	99.9618802619	106.833723106	76.9098039216	98.9483549352	106.146626786	78.0	100.0	107.0	77.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YDL109C	YDL109C
19	5	2808.5	828.5	137	0.00397124640623	0.0696651312044	0.000499692589804	2.44519712302e-05	4.6894426594e-05	1.2410492855e-05	16914.3348469	5.17571554267e-05	77.7191679049	99.8291233284	107.187221397	76.5720166898	99.0487343533	106.516717663	78.0	100.0	107.0	76.0	99.0	107.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YML032C	RAD52
20	5	2942.5	828.5	137	0.00191374800522	0.0867967496506	0.00066555647794	2.44519712302e-05	6.22650324375e-05	7.64301591551e-06	0.0	0.0	77.9022063208	99.915921288	107.367918903	76.075436409	98.3421559737	106.167989118	78.0	100.0	107.0	76.0	98.0	106.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YGL217C	YGL217C
21	5	3079.5	828.5	137	-0.00293997698786	0.421199730863	-0.000662673971281	-6.47461987962e-06	3.72480331278e-05	-1.81778353647e-05	845.166314543	0.000569328709694	75.8377979848	97.2703366921	105.733595478	75.0163641241	96.7648216042	105.209335599	76.0	97.0	106.0	75.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YKL109W	HAP4
22	5	3213.5	827.5	137	-0.0116574315146	0.223125097045	-0.00193733212946	-3.70628307691e-05	5.57631716191e-05	-4.89352363643e-05	0.0	0.0	74.4998840176	95.2700069589	103.639990721	73.4529646902	94.2627581612	103.007261825	74.0	95.0	103.0	73.0	94.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YMR169c	ALD3
23	5	3356.5	831.5	137	-0.023353752333	0.197350033642	-0.00369259970792	-7.96926373639e-05	7.01869437698e-05	-9.50713378637e-05	0.0	0.0	72.8607395751	92.4374508261	100.092840283	71.1259350013	91.0185710601	99.0101238071	73.0	92.0	100.0	71.0	91.0	99.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YLR387C	REH1
24	5	3479.5	829.5	137	-0.031227714463	0.170953884375	-0.00500242023095	-0.000124736864269	5.26680033777e-05	-0.000126490011721	114.977069638	0.000983385953108	70.8307599152	89.6379049349	96.2316076294	70.1010113622	89.0633037832	95.8000998876	70.0	89.0	96.0	70.0	89.0	96.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR202W	HIS3
1	6	340.5	965.5	137	-0.00866356104197	0.178665700533	-0.00155041034579	-3.72320208792e-05	8.84217744439e-05	-4.89352363643e-05	192.796050492	0.000776357331401	75.7103128621	94.9301853998	102.226245655	75.9515407398	94.869493982	101.944608986	75.0	95.0	102.0	75.0	94.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.882453703704	YOR202W	HIS3
