	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene
246	7	11	1169.5	1652.0	136	0.0	0.5822366668442644	0.0	-0.0015917728957427187	4.044248523660785e-05	-0.0015917728957427187	0.0	0.0	76.16270131771596	97.810303806735	104.98426061493412	75.58143093993112	97.39637801300856	104.8016834587425	76.0	98.0	105.0	75.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YBR274W	CHK1
247	8	11	1308.5	1645.0	136	0.0	0.2667696733976237	0.0	-0.0015917728957427187	4.038993293949712e-05	-0.00461923632251968	0.0	0.0	76.36588775714	97.55841821449968	104.18613940483324	75.6552826624037	96.84239209417237	103.81732306350821	76.0	97.0	104.0	76.0	97.0	104.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDR262W	YDR262W
248	9	11	1449.5	1651.0	136	0.0	0.5155309286589589	0.0	-0.00461923632251968	2.224306801607144e-05	-0.005513341523193699	0.0	0.0	75.46331128565522	96.85686233980984	103.18044646548158	75.30517980864401	96.59496315847355	103.09512812053228	76.0	97.0	103.0	75.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDR269C	YDR269C
249	10	11	1581.5	1645.0	136	0.0	0.15408386168682406	0.0	-0.003658441237884263	3.666739964236274e-05	-0.005513341523193699	0.0	0.0	76.02627939142462	97.19121715076072	103.37136929460578	75.3050954210493	96.47017698557659	102.63557347105876	76.0	97.0	103.0	75.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YML028W	TSA1
250	11	11	1722.5	1655.0	136	0.0	0.18173584101443874	0.0	-0.003658441237884263	4.521482507925841e-05	-0.005513341523193699	0.0	0.0	76.28994429785986	97.3104661389622	103.0650835532102	75.23160567782263	96.40968876155749	102.41144680296914	76.0	97.0	103.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDL040C	NAT1
251	12	11	1849.5	1649.0	136	0.0	0.003836112739091055	0.0	-0.0015917728957427187	3.6726090845256224e-05	-0.005556485001288062	0.0	0.0	76.43055555555554	97.80555555555556	103.5	75.0911911001765	96.40696368401348	102.18794459004118	76.0	98.0	103.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YMR224C	MRE11
252	13	11	1986.5	1657.0	136	0.0	0.28387234269273803	0.0	-0.00461923632251968	4.546359369627055e-05	-0.0076231533434296065	0.0	0.0	75.69782282282283	97.07038288288288	102.65127627627628	74.62138233762369	96.11278922699205	101.89799866081393	76.0	97.0	102.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDR262W	YDR262W
253	14	11	2122.5	1652.0	136	0.0	0.2517448985028504	0.0	-0.007580009865335244	4.570369897466482e-05	-0.008583918508870782	1649.3361431346414	0.0003196760615909212	75.27280423280422	96.28380952380951	102.32719576719576	74.49522927940758	95.78019082882368	101.72372543434922	75.0	96.0	102.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YNL011C	YNL011C
254	15	11	2265.5	1645.0	136	0.0	0.2707656241675103	0.0	-0.0076231533434296065	3.458304710827403e-05	-0.00943491015064468	0.0	0.0	74.93526170798899	96.12632821723732	101.9879968516332	74.26623803609264	95.54928033900782	101.66238036092642	75.0	96.0	102.0	74.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YBR028C	YBR028C
255	16	11	2402.5	1645.0	136	0.0	0.1509403804145133	0.0	-0.008262376928371395	3.613667300448081e-05	-0.011501578492786223	0.0	0.0	75.06565478291566	95.75961877867985	101.9410518884575	74.00853413654619	95.05835843373491	101.45387801204821	75.0	96.0	102.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YBR149W	ARA1
256	17	11	2538.5	1646.0	136	0.0	0.18551867440993128	0.0	-0.00943491015064468	4.2194552247723296e-05	-0.01246237357742164	0.0	0.0	74.59764503159104	95.63584147041928	102.29092475588742	73.60894878000916	94.6806436841761	101.55099103813698	75.0	95.0	102.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YNL125C	ESBP6
257	18	11	2661.5	1657.0	136	0.0	0.19446960413447706	0.0	-0.009478053628739042	4.3574418760103525e-05	-0.012505487136321764	0.0	0.0	74.2490410958904	95.48383561643836	102.76082191780823	73.11773265427608	94.52642370527151	102.04907731992857	74.0	95.0	103.0	73.0	94.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YPL096W	PNG1
258	19	11	2812.5	1645.0	136	0.0	0.1281901006979594	0.0	-0.008583918508870782	3.906772220874553e-05	-0.01246237357742164	134.37638976954742	0.000799190153977303	73.99168744804656	95.92227763923523	103.43890274314215	72.86335024139828	95.0270732750718	102.88901790625192	74.0	96.0	103.0	73.0	95.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YLR387C	REH1
259	20	11	2938.5	1649.0	136	0.0	0.6249667004102509	0.0	-0.01156823845755338	3.638879999225495e-05	-0.012505487136321764	575.7950285407544	0.0008524694975757897	73.32122762148337	95.30801364023868	103.11858482523444	72.90396363119763	94.75863048728512	102.86816309134821	73.0	95.0	103.0	73.0	95.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YER173W	RAD24
260	21	11	3079.5	1652.0	136	0.0	0.5364697106931642	0.0	-0.015489807085004359	7.235971231240776e-05	-0.016383942204872617	109.45569698614405	0.0018114976823485531	72.64991558248087	94.13218790346608	102.52636806038336	72.00942528735631	93.62793103448277	102.09080459770115	72.0	94.0	102.0	72.0	94.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDR217C	RAD9
261	22	11	3215.5	1649.0	136	0.0	0.18994085992860568	0.0	-0.020348624391223726	5.59712700454859e-05	-0.024227079459774585	0.0	0.0	72.02159887798038	92.59130434782608	100.5952314165498	70.72388845040778	91.6133254406735	99.87174427782162	72.0	92.0	100.0	71.0	92.0	100.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YPL156C	PRM4
262	23	11	3351.5	1654.0	136	0.0	0.16042410357504394	0.0	-0.0329211784372562	4.936758587814168e-05	-0.03571335732052826	0.0	0.0	69.65194287612088	89.02358020591166	96.40750581202258	68.55064094428225	88.32072598045437	95.80073613402716	69.0	89.0	96.0	69.0	88.0	96.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YPR160W	GPH1
263	24	11	3479.5	1651.0	136	0.0	0.259576962011828	0.0	-0.041211398211689405	4.7089427157966804e-05	-0.04287412751239407	0.0	0.0	68.20751231527093	86.72208538587849	93.14490968801313	68.04022450888681	86.48823487083541	92.97078506152408	68.0	86.0	93.0	68.0	86.0	93.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YOR202W	HIS3
264	1	12	350.5	1781.0	136	0.0	0.18493260163034791	0.0	-0.016552566783610362	7.045321116764904e-05	-0.01727804740554664	0.0	0.0	74.15816767502159	93.18524920772111	100.37798905214636	74.58295201987187	93.21878676951236	100.07818015426855	74.0	93.0	100.0	73.0	93.0	100.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YOR202W	HIS3
265	2	12	480.5	1791.0	136	0.0	0.6972667696733976	0.0	-0.01642705576377274	4.170468003556476e-05	-0.017321190883641004	0.0	0.0	73.23511882020324	93.27936119813556	101.04408955451977	72.51372756071805	92.78757479760648	100.78229496656107	73.0	93.0	101.0	73.0	93.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YOR368W	RAD17
266	3	12	624.5	1781.0	136	0.0	0.21535510682508394	0.0	-0.009478053628739042	5.832116083698131e-05	-0.01246237357742164	140.70157901174454	0.0010123075283712504	74.56457199406235	95.21474517565564	103.28129638792677	73.75996469070414	94.63441298295649	102.77986012086643	74.0	95.0	103.0	74.0	95.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YML030W	YML030W
267	4	12	761.5	1781.0	136	0.0	0.16010442751345302	0.0	-0.00461923632251968	6.638360604990142e-05	-0.005556485001288062	0.0	0.0	76.16871880199668	97.06322795341099	104.97004991680531	74.84902309058614	96.05880487185992	104.32314133468662	76.0	97.0	105.0	75.0	96.0	104.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YNL268W	LYP1
268	5	12	892.5	1788.0	136	0.0	0.15845276786189993	0.00022347095031894	-0.0006976676950686993	6.213757804212029e-05	-0.00372510120265142	0.0	0.0	77.04875588433086	97.93308675184939	105.78278412911905	75.54245014245012	96.9449192782526	104.9963279518835	77.0	97.0	106.0	76.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YMR105C	PGM2
269	6	12	1034.5	1781.0	136	0.0	0.1866375406254995	0.00034646487495453243	-0.0006976676950686993	6.275481464996716e-05	-0.0016349163738370814	4891.11069578891	0.0001598380307954606	76.68998001712819	98.37967456465887	105.42192406508707	75.40469016114243	97.43678763264771	104.93816323856936	76.0	98.0	105.0	75.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDL109C	YDL109C
270	7	12	1169.5	1789.0	136	0.0	0.5745644413660824	0.0	-0.00461923632251968	3.2551567490987965e-05	-0.004662349881419802	691.4068403329046	0.0007459108103788162	75.10765949554896	97.09291543026704	104.2513909495549	74.78184095178462	96.68753913587976	104.23030682529743	75.0	97.0	104.0	75.0	97.0	104.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YOR368W	RAD17
271	8	12	1308.5	1781.0	136	0.0	0.16527252384250626	0.0	-0.0044270653379149	5.282274229554125e-05	-0.005556485001288062	4331.209071749127	0.0001598380307954606	75.94294003868472	97.1989039329465	104.02095422308187	74.92602285057767	96.150507436012	103.40307653028658	76.0	97.0	104.0	75.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YBR149W	ARA1
272	9	12	1440.5	1790.0	136	0.0	0.1245138259896638	0.0	-0.004340808300920415	4.5909670806561106e-05	-0.00854080494997066	0.0	0.0	76.08301240907146	97.09841677364142	103.54856653829695	74.71993670886074	95.83069620253164	102.64161392405063	76.0	97.0	103.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YNL011C	YNL011C
273	10	12	1581.5	1781.0	136	0.0	0.2227609355852736	0.0	-0.005513341523193699	4.012212487067999e-05	-0.00854080494997066	13134.998884658926	0.00010655868719697372	75.56374073188232	96.43745515426932	102.7519732121502	74.73382231971483	95.73395941870031	102.19420071291472	75.0	96.0	102.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YGL179C	TOS3
274	11	12	1705.5	1787.0	136	0.0	0.2012360807714849	0.0	-0.007580009865335244	4.083335526164556e-05	-0.00943491015064468	0.0	0.0	75.41117288853587	96.19221604447976	102.32777336510458	74.33724653148347	95.30743062966916	101.74946638207045	75.0	96.0	102.0	74.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YNR059W	MNT4
275	12	12	1847.5	1790.0	136	0.0	0.19638766050402254	0.0	-0.00854080494997066	3.1115378666206155e-05	-0.00967019469414958	0.0	0.0	74.9378730330982	95.86869234943028	101.87927292457951	73.97831996287209	95.1736391964463	101.35556586885895	75.0	96.0	102.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YML030W	YML030W
276	13	12	1992.5	1781.0	136	0.0	0.20150247748947733	0.0	-0.008583918508870782	4.409786941059017e-05	-0.011501578492786223	89.84123565880225	0.001225424902765198	74.80248545742995	96.0039661554733	101.95134849286093	73.9651030893441	95.1385200507106	101.20717955561487	75.0	96.0	102.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YPR160W	GPH1
277	14	12	2129.5	1781.0	136	0.0	0.17177260376152165	0.0	-0.00943491015064468	4.744115589715725e-05	-0.012630998156159385	0.0	0.0	74.77233250620347	95.63275434243178	101.66501240694788	73.61704728208427	94.56796397555485	100.91392730781601	75.0	95.0	101.0	74.0	94.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YJL023C	PET130
278	15	12	2253.5	1786.0	136	0.0	0.27566732377857106	0.0	-0.011544721970880587	3.938416865353949e-05	-0.013356478778095659	0.0	0.0	74.03324313877076	95.07943563973714	101.14263625821415	73.20522250827509	94.28488414858404	100.7835233541743	74.0	95.0	101.0	73.0	94.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YLL019C	KNS1
279	16	12	2394.5	1784.0	136	0.0	0.5890564228248708	0.0	-0.013356478778095659	3.417858697899057e-05	-0.013399622256190022	0.0	0.0	73.61948263386397	94.60003617945007	101.1028400868307	73.18177103591341	94.03241280954231	100.82367431608972	74.0	94.0	101.0	73.0	94.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YBR274W	CHK1
280	17	12	2529.5	1784.0	136	0.0	0.21796579466140975	0.0	-0.012183945555822376	0.00022032149907257124	-0.016105514183273356	14.768463712537596	0.003143481272310725	74.65705206550966	95.16108530921535	101.95111219750672	72.95087886633057	93.83063087614114	101.03168006540399	74.0	95.0	102.0	73.0	94.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDR262W	YDR262W
281	18	12	2668.5	1782.0	136	0.0	0.19303106185731791	0.0	-0.013356478778095659	0.0005099606079834085	-0.016383942204872617	4.129520248147236	0.005594331077841121	74.17112889870273	95.26552580734197	102.31051614683963	72.4304106694837	93.74996698798363	101.37508253004093	73.0	94.0	102.0	72.0	94.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YPL156C	PRM4
282	19	12	2804.5	1787.0	136	0.0	0.5181948958388832	0.0	-0.016105514183273356	2.333819158017824e-05	-0.016383942204872617	2494.2963386787205	0.0003729554051894081	72.41363355953115	94.05356775652888	102.0048324079786	72.13800729846291	93.78347893398208	101.8146632754617	72.0	94.0	102.0	72.0	94.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YJL094C	KHA1
283	20	12	2941.5	1793.0	136	0.0	0.198731951622356	0.0	-0.013356478778095659	4.3360611730864015e-05	-0.01642705576377274	0.0	0.0	73.2911528150134	94.35254691689009	102.35361930294907	72.01821929649576	93.36824256931976	101.7410732096549	73.0	94.0	102.0	72.0	93.0	102.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YPL096W	PNG1
284	21	12	3086.5	1781.0	136	0.0	0.027225744578826788	0.0	-0.020348624391223726	1.7384417356784384e-05	-0.0203055108323236	0.0	0.0	70.87279843444226	92.46771037181995	100.853228962818	71.48230912476721	92.35518676744442	101.06282177675541	71.0	92.0	101.0	72.0	92.0	101.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YDR034C	LYS14
285	22	12	3208.5	1782.0	136	0.0	0.16980126804837764	0.0	-0.024227079459774585	3.8948717185357455e-05	-0.02567804070364713	0.0	0.0	71.24568559774082	91.20112958895511	99.43049890178852	70.34077782056218	90.4810037222436	99.00699525093056	71.0	91.0	99.0	70.0	91.0	99.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YML028W	TSA1
286	23	12	3353.5	1785.0	136	0.0	0.2329905695561831	0.0	-0.03688589054280154	5.2085486910395345e-05	-0.04008197854831625	0.0	0.0	68.74365424193917	87.8042533729705	95.11868282643495	67.56772714642956	86.83398166157265	94.68477354820783	69.0	88.0	95.0	68.0	87.0	95.0	DLR00012733	DLR00012733-2009-11-10_16-36-58	2009-11-10_16-36-58	DLR00012733-2009-11-10_16-36-58	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.8824537037037037	YNL011C	YNL011C
